id,seq,delay
4,0,278.2608695652174
2,0,278.5123966942149
4,1,332.17391304347825
4,2,251.30434782608697
2,1,307.43801652892563
2,2,228.099173553719
2,3,162.80991735537188
4,3,198.2608695652174
3,0,198.03921568627453
3,1,160.0
3,2,123.92156862745098
4,4,146.08695652173913
3,3,99.6078431372549
2,4,148.7603305785124
4,5,154.78260869565216
3,4,99.2156862745098
2,5,145.45454545454547
4,6,155.65217391304347
3,5,96.86274509803921
2,6,143.801652892562
4,7,153.04347826086956
3,6,97.6470588235294
2,7,141.32231404958677
4,8,158.26086956521738
3,7,98.0392156862745
2,8,146.28099173553719
3,8,99.2156862745098
2,9,143.801652892562
3,9,101.96078431372548
9,0,258.26086956521743
2,10,262.8099173553719
7,0,283.4710743801653
3,10,136.07843137254903
4,9,489.5652173913043
4,10,400.86956521739137
9,1,332.17391304347825
4,11,328.69565217391306
7,1,315.702479338843
4,12,254.78260869565216
2,11,305.78512396694214
9,2,272.17391304347825
3,11,142.35294117647058
4,13,181.7391304347826
7,2,228.099173553719
2,12,235.53719008264463
3,12,108.62745098039215
2,13,162.80991735537188
7,3,161.98347107438016
9,3,209.56521739130434
8,0,196.8627450980392
8,1,158.0392156862745
8,2,121.17647058823529
9,4,155.65217391304347
3,13,91.37254901960785
4,14,166.08695652173913
8,3,92.15686274509804
2,14,147.93388429752065
7,4,142.97520661157023
9,5,147.82608695652172
4,15,150.43478260869566
2,15,142.97520661157023
8,4,96.07843137254902
9,6,140.8695652173913
4,16,142.6086956521739
8,5,92.54901960784314
2,16,142.1487603305785
9,7,142.6086956521739
4,17,150.43478260869566
8,6,92.15686274509804
2,17,145.45454545454547
4,18,146.95652173913044
2,18,147.93388429752065
8,7,97.25490196078431
3,14,233.72549019607845
3,15,193.72549019607843
3,16,154.11764705882354
3,17,114.50980392156862
3,18,94.11764705882352
4,19,154.78260869565216
7,5,467.7685950413223
7,6,384.297520661157
7,7,299.1735537190082
7,8,215.70247933884298
2,19,147.93388429752065
7,9,143.801652892562
3,19,105.09803921568628
14,0,259.1304347826087
9,8,488.69565217391306
9,9,400.86956521739137
9,10,312.17391304347825
8,8,236.86274509803923
8,9,196.8627450980392
12,0,634.7107438016529
4,20,666.0869565217391
7,10,613.2231404958677
13,0,351.7647058823529
3,20,347.05882352941177
14,1,739.1304347826087
9,11,737.3913043478261
12,1,693.3884297520661
4,21,727.8260869565217
8,10,343.1372549019608
2,20,761.9834710743802
2,21,680.9917355371902
7,11,676.8595041322315
13,1,325.4901960784314
3,21,320.39215686274514
9,12,671.304347826087
8,11,311.37254901960785
4,22,665.2173913043479
14,2,669.5652173913044
7,12,611.5702479338843
12,2,631.404958677686
2,22,623.9669421487603
13,2,299.6078431372549
3,22,293.7254901960784
9,13,608.6956521739131
8,12,281.9607843137255
4,23,601.7391304347826
14,3,600.0
12,3,549.5867768595042
2,23,549.5867768595042
7,13,546.2809917355372
13,3,262.3529411764706
13,4,221.56862745098042
13,5,181.9607843137255
3,23,258.8235294117647
3,24,218.43137254901958
3,25,178.4313725490196
9,14,534.7826086956521
14,4,524.3478260869565
14,5,426.95652173913044
8,13,249.80392156862746
8,14,209.80392156862746
8,15,170.19607843137254
4,24,528.695652173913
3,26,141.9607843137255
13,6,145.49019607843135
14,6,340.8695652173913
8,16,131.37254901960785
4,25,437.3913043478261
3,27,102.35294117647058
13,7,105.49019607843138
14,7,253.04347826086956
4,26,348.695652173913
14,8,164.34782608695653
4,27,260.0
4,28,172.17391304347828
12,4,480.99173553719015
7,14,476.0330578512397
8,17,94.11764705882352
2,24,474.3801652892562
2,25,390.90909090909093
2,26,307.43801652892563
2,27,223.96694214876032
9,15,493.0434782608696
9,16,405.2173913043478
4,29,145.21739130434784
14,9,147.82608695652172
12,5,468.59504132231405
12,6,385.12396694214874
12,7,298.3471074380165
7,15,469.4214876033058
7,16,385.95041322314046
7,17,300.8264462809918
7,18,217.35537190082647
8,18,94.90196078431372
7,19,147.93388429752065
4,30,149.56521739130434
14,10,151.30434782608694
7,20,161.15702479338842
9,17,495.65217391304344
9,18,407.82608695652175
9,19,319.1304347826087
9,20,230.43478260869566
9,21,146.08695652173913
14,11,146.08695652173913
7,21,142.97520661157023
9,22,147.82608695652172
14,12,146.08695652173913
7,22,146.28099173553719
12,8,487.603305785124
12,9,403.3057851239669
12,10,319.8347107438016
12,11,236.36363636363637
12,12,152.06611570247935
2,28,490.90909090909093
2,29,407.4380165289257
2,30,323.1404958677686
2,31,239.6694214876033
2,32,155.37190082644628
13,8,237.64705882352942
13,9,197.64705882352942
13,10,157.2549019607843
3,28,236.07843137254903
