id,seq,delay
1,0,352.17391304347825
1,1,266.95652173913044
2,0,246.09929078014184
1,2,346.95652173913044
1,3,263.4782608695652
2,1,270.92198581560285
1,4,186.95652173913044
2,2,202.83687943262413
3,0,228.89908256880736
2,3,146.80851063829786
3,1,183.94495412844037
3,2,140.36697247706422
1,5,160.0
3,3,113.76146788990826
2,4,132.6241134751773
1,6,156.52173913043478
3,4,112.8440366972477
2,5,146.80851063829786
1,7,161.7391304347826
3,5,111.4678899082569
2,6,146.09929078014184
1,8,156.52173913043478
3,6,112.8440366972477
2,7,146.80851063829786
1,9,151.30434782608694
3,7,111.0091743119266
2,8,130.49645390070924
3,8,113.76146788990826
2,9,151.77304964539007
6,0,260.0
1,10,246.95652173913044
6,1,172.17391304347828
3,9,114.6788990825688
1,11,201.7391304347826
9,0,262.72727272727275
2,10,233.33333333333334
7,0,251.7730496453901
3,10,157.7981651376147
9,1,344.5454545454545
1,12,340.0
9,2,276.3636363636364
3,11,163.76146788990826
7,1,277.30496453900713
1,13,269.5652173913044
2,11,270.2127659574468
3,12,127.06422018348624
1,14,199.1304347826087
7,2,204.25531914893617
9,3,213.63636363636363
8,0,227.0642201834862
2,12,213.47517730496452
7,3,141.84397163120568
2,13,147.51773049645388
8,1,181.65137614678898
8,2,139.90825688073394
9,4,154.54545454545453
3,13,104.12844036697248
1,15,157.3913043478261
8,3,106.42201834862387
7,4,128.36879432624113
2,14,146.80851063829786
9,5,146.36363636363637
3,14,106.42201834862387
1,16,158.26086956521738
8,4,111.0091743119266
2,15,129.07801418439718
7,5,144.6808510638298
9,6,145.45454545454547
3,15,106.88073394495412
1,17,163.47826086956522
8,5,104.58715596330275
2,16,146.09929078014184
7,6,144.6808510638298
9,7,147.27272727272725
3,16,105.04587155963303
1,18,150.43478260869566
8,6,104.58715596330275
6,2,733.0434782608695
6,3,644.3478260869565
6,4,551.304347826087
6,5,460.8695652173913
6,6,373.04347826086956
6,7,284.3478260869565
6,8,195.65217391304347
2,17,149.645390070922
7,7,146.09929078014184
9,8,148.1818181818182
6,9,155.65217391304347
3,17,106.88073394495412
1,19,152.17391304347828
8,7,106.88073394495412
2,18,148.93617021276594
7,8,146.80851063829786
3,18,114.6788990825688
9,9,183.63636363636365
2,19,139.7163120567376
7,9,136.17021276595744
11,0,252.17391304347828
6,10,236.52173913043478
1,20,227.82608695652175
3,19,121.10091743119267
9,10,238.1818181818182
14,0,258.1818181818182
11,1,314.7826086956522
12,0,259.5744680851064
7,10,236.17021276595747
9,11,349.09090909090907
14,1,362.72727272727275
11,2,353.04347826086956
3,20,209.1743119266055
9,12,285.45454545454544
11,3,278.2608695652174
9,13,202.72727272727275
12,1,296.45390070921985
11,4,206.08695652173913
14,2,295.45454545454544
13,0,233.02752293577979
2,20,359.5744680851064
12,2,219.85815602836877
2,21,288.65248226950354
7,11,287.2340425531915
14,3,212.72727272727275
12,3,151.06382978723406
3,21,186.23853211009174
13,1,195.41284403669727
13,2,150.0
9,14,149.0909090909091
3,22,145.41284403669727
11,5,155.65217391304347
14,4,149.0909090909091
13,3,111.92660550458714
3,23,111.0091743119266
8,8,338.07339449541286
8,9,291.2844036697248
8,10,240.8256880733945
8,11,194.4954128440367
8,12,147.70642201834863
8,13,106.88073394495412
12,4,124.11347517730495
9,15,143.63636363636363
3,24,106.88073394495412
14,5,153.63636363636363
13,4,116.51376146788989
6,11,625.2173913043478
7,12,331.20567375886526
2,22,334.0425531914894
1,21,614.7826086956521
7,13,258.86524822695037
7,14,185.1063829787234
11,6,182.6086956521739
2,23,262.4113475177305
2,24,180.85106382978725
6,12,536.5217391304348
6,13,448.695652173913
1,22,526.0869565217391
6,14,360.0
1,23,437.3913043478261
1,24,348.695652173913
1,25,260.0
1,26,171.30434782608697
6,15,270.4347826086956
6,16,182.6086956521739
8,14,105.50458715596329
7,15,125.53191489361701
2,25,127.65957446808511
12,5,144.6808510638298
9,16,151.8181818181818
13,5,105.50458715596329
11,7,158.26086956521738
6,17,158.26086956521738
3,25,107.33944954128441
1,27,153.04347826086956
14,6,163.63636363636365
8,15,105.96330275229357
2,26,129.7872340425532
12,6,136.8794326241135
7,16,144.6808510638298
9,17,150.9090909090909
13,6,107.33944954128441
6,18,158.26086956521738
11,8,158.26086956521738
3,26,106.42201834862387
14,7,149.0909090909091
1,28,163.47826086956522
8,16,105.04587155963303
2,27,129.7872340425532
7,17,131.91489361702128
12,7,143.97163120567376
9,18,146.36363636363637
13,7,105.96330275229357
6,19,159.1304347826087
11,9,160.0
3,27,106.42201834862387
14,8,153.63636363636363
1,29,159.1304347826087
8,17,106.42201834862387
2,28,131.20567375886526
7,18,143.97163120567376
12,8,145.39007092198582
9,19,150.0
13,8,107.33944954128441
6,20,158.26086956521738
3,28,105.96330275229357
11,10,163.47826086956522
14,9,152.72727272727275
1,30,161.7391304347826
8,18,105.50458715596329
2,29,131.20567375886526
12,9,144.6808510638298
7,19,146.80851063829786
9,20,144.54545454545456
6,21,153.04347826086956
11,11,152.17391304347828
3,29,107.33944954128441
13,9,110.55045871559632
14,10,149.0909090909091
1,31,150.43478260869566
8,19,106.42201834862387
12,10,129.7872340425532
2,30,131.20567375886526
7,20,143.97163120567376
9,21,151.8181818181818
6,22,157.3913043478261
3,30,105.50458715596329
14,11,144.54545454545456
11,12,158.26086956521738
13,10,111.0091743119266
1,32,154.78260869565216
8,20,110.55045871559632
12,11,128.36879432624113
7,21,129.7872340425532
2,31,130.49645390070924
9,22,145.45454545454547
6,23,153.91304347826087
13,11,107.79816513761469
3,31,105.50458715596329
11,13,158.26086956521738
14,12,149.0909090909091
8,21,107.33944954128441
1,33,153.91304347826087
7,22,148.22695035460993
12,12,152.48226950354612
2,32,151.77304964539007
9,23,151.8181818181818
6,24,153.04347826086956
11,14,151.30434782608694
13,12,106.88073394495412
3,32,106.88073394495412
14,13,147.27272727272725
8,22,106.42201834862387
1,34,161.7391304347826
7,23,145.39007092198582
12,13,148.22695035460993
2,33,150.354609929078
9,24,148.1818181818182
11,15,150.43478260869566
13,13,107.79816513761469
6,25,161.7391304347826
14,14,147.27272727272725
3,33,118.34862385321101
8,23,107.33944954128441
1,35,155.65217391304347
2,34,128.36879432624113
12,14,145.39007092198582
7,24,145.39007092198582
9,25,145.45454545454547
13,14,106.42201834862387
3,34,105.96330275229357
6,26,160.8695652173913
11,16,160.8695652173913
14,15,149.0909090909091
8,24,109.63302752293578
1,36,157.3913043478261
12,15,146.80851063829786
2,35,149.645390070922
9,26,146.36363636363637
7,25,147.51773049645388
11,17,152.17391304347828
6,27,153.91304347826087
13,15,106.88073394495412
14,16,148.1818181818182
3,35,109.63302752293578
8,25,107.33944954128441
1,37,153.04347826086956
2,36,130.49645390070924
12,16,144.6808510638298
9,27,145.45454545454547
7,26,146.09929078014184
6,28,152.17391304347828
11,18,154.78260869565216
13,16,107.79816513761469
3,36,106.88073394495412
14,17,150.0
8,26,106.88073394495412
1,38,157.3913043478261
12,17,128.36879432624113
2,37,146.80851063829786
9,28,145.45454545454547
7,27,146.80851063829786
13,17,108.71559633027523
11,19,157.3913043478261
3,37,106.88073394495412
6,29,161.7391304347826
14,18,147.27272727272725
1,39,149.56521739130434
8,27,109.63302752293578
2,38,134.75177304964538
12,18,146.80851063829786
9,29,145.45454545454547
7,28,147.51773049645388
6,30,154.78260869565216
13,18,107.33944954128441
3,38,106.88073394495412
11,20,164.34782608695653
14,19,149.0909090909091
8,28,106.42201834862387
1,40,152.17391304347828
12,19,141.13475177304963
2,39,146.09929078014184
9,30,144.54545454545456
7,29,147.51773049645388
6,31,153.04347826086956
13,19,107.33944954128441
11,21,161.7391304347826
3,39,107.33944954128441
14,20,147.27272727272725
8,29,105.50458715596329
1,41,158.26086956521738
2,40,127.65957446808511
12,20,147.51773049645388
9,31,146.36363636363637
7,30,146.80851063829786
11,22,152.17391304347828
13,20,106.42201834862387
6,32,158.26086956521738
14,21,146.36363636363637
3,40,108.71559633027523
8,30,105.04587155963303
1,42,150.43478260869566
12,21,126.95035460992908
2,41,147.51773049645388
9,32,149.0909090909091
7,31,145.39007092198582
11,23,150.43478260869566
13,21,107.79816513761469
6,33,160.0
3,41,107.79816513761469
14,22,145.45454545454547
8,31,107.79816513761469
1,43,146.95652173913044
2,42,132.6241134751773
12,22,145.39007092198582
9,33,147.27272727272725
11,24,147.82608695652172
6,34,149.56521739130434
7,32,153.19148936170214
13,22,108.71559633027523
3,42,105.96330275229357
14,23,146.36363636363637
8,32,105.96330275229357
1,44,150.43478260869566
12,23,127.65957446808511
2,43,148.22695035460993
9,34,145.45454545454547
7,33,145.39007092198582
11,25,153.91304347826087
6,35,153.91304347826087
13,23,108.71559633027523
14,24,145.45454545454547
3,43,107.33944954128441
8,33,106.42201834862387
1,45,154.78260869565216
12,24,144.6808510638298
2,44,150.354609929078
9,35,146.36363636363637
7,34,145.39007092198582
11,26,153.04347826086956
6,36,152.17391304347828
3,44,105.96330275229357
13,24,110.09174311926606
14,25,146.36363636363637
8,34,105.50458715596329
1,46,154.78260869565216
12,25,144.6808510638298
2,45,147.51773049645388
9,36,146.36363636363637
7,35,146.09929078014184
11,27,157.3913043478261
6,37,155.65217391304347
13,25,107.33944954128441
14,26,146.36363636363637
3,45,116.51376146788989
8,35,107.79816513761469
1,47,147.82608695652172
12,26,145.39007092198582
7,36,132.6241134751773
2,46,146.80851063829786
9,37,145.45454545454547
11,28,154.78260869565216
6,38,153.04347826086956
13,26,107.33944954128441
3,46,105.04587155963303
14,27,143.63636363636363
8,36,107.79816513761469
1,48,150.43478260869566
2,47,137.5886524822695
12,27,144.6808510638298
9,38,143.63636363636363
11,29,151.30434782608694
13,27,106.42201834862387
3,47,105.50458715596329
7,37,149.645390070922
6,39,161.7391304347826
14,28,145.45454545454547
8,37,109.63302752293578
1,49,153.91304347826087
12,28,144.6808510638298
9,39,145.45454545454547
2,48,149.645390070922
7,38,145.39007092198582
11,30,158.26086956521738
6,40,155.65217391304347
13,28,108.71559633027523
3,48,106.88073394495412
14,29,148.1818181818182
8,38,105.50458715596329
12,29,128.36879432624113
1,50,155.65217391304347
2,49,146.80851063829786
9,40,145.45454545454547
11,31,156.52173913043478
6,41,156.52173913043478
13,29,108.25688073394495
7,39,148.22695035460993
3,49,106.88073394495412
14,30,146.36363636363637
8,39,106.88073394495412
1,51,159.1304347826087
12,30,146.09929078014184
7,40,126.95035460992908
9,41,143.63636363636363
2,50,150.354609929078
13,30,106.88073394495412
6,42,155.65217391304347
11,32,160.8695652173913
3,50,105.96330275229357
14,31,146.36363636363637
8,40,108.25688073394495
1,52,148.69565217391306
12,31,144.6808510638298
9,42,144.54545454545456
2,51,148.22695035460993
13,31,106.42201834862387
7,41,146.09929078014184
11,33,156.52173913043478
6,43,158.26086956521738
3,51,105.96330275229357
14,32,145.45454545454547
8,41,108.25688073394495
1,53,149.56521739130434
12,32,144.6808510638298
2,52,147.51773049645388
9,43,146.36363636363637
11,34,149.56521739130434
6,44,155.65217391304347
3,52,105.50458715596329
13,32,110.09174311926606
7,42,151.06382978723406
14,33,148.1818181818182
8,42,106.88073394495412
1,54,148.69565217391306
12,33,146.09929078014184
2,53,147.51773049645388
9,44,149.0909090909091
11,35,152.17391304347828
7,43,145.39007092198582
6,45,154.78260869565216
3,53,106.42201834862387
13,33,107.33944954128441
14,34,147.27272727272725
8,43,106.88073394495412
12,34,126.95035460992908
1,55,156.52173913043478
7,44,126.95035460992908
2,54,146.80851063829786
9,45,146.36363636363637
11,36,153.91304347826087
3,54,105.96330275229357
13,34,106.42201834862387
6,46,160.0
14,35,148.1818181818182
8,44,109.1743119266055
1,56,152.17391304347828
12,35,144.6808510638298
9,46,144.54545454545456
2,55,148.22695035460993
6,47,145.21739130434784
3,55,105.04587155963303
13,35,106.42201834862387
7,45,146.80851063829786
14,36,145.45454545454547
11,37,167.82608695652175
8,45,107.33944954128441
1,57,153.04347826086956
12,36,143.97163120567376
2,56,146.09929078014184
9,47,147.27272727272725
11,38,152.17391304347828
7,46,146.80851063829786
3,56,106.88073394495412
13,36,108.25688073394495
14,37,146.36363636363637
6,48,166.08695652173913
8,46,106.88073394495412
12,37,126.24113475177306
1,58,154.78260869565216
2,57,145.39007092198582
9,48,147.27272727272725
7,47,144.6808510638298
11,39,151.30434782608694
13,37,106.88073394495412
3,57,106.42201834862387
14,38,145.45454545454547
6,49,156.52173913043478
8,47,106.88073394495412
12,38,126.24113475177306
1,59,155.65217391304347
2,58,149.645390070922
9,49,148.1818181818182
7,48,136.17021276595744
11,40,151.30434782608694
3,58,105.96330275229357
13,38,107.79816513761469
14,39,145.45454545454547
6,50,153.04347826086956
8,48,108.71559633027523
1,60,152.17391304347828
12,39,145.39007092198582
2,59,146.80851063829786
9,50,144.54545454545456
11,41,151.30434782608694
13,39,107.33944954128441
3,59,107.33944954128441
14,40,144.54545454545456
6,51,152.17391304347828
7,49,165.95744680851064
8,49,106.42201834862387
1,61,153.04347826086956
12,40,129.07801418439718
2,60,129.7872340425532
9,51,144.54545454545456
11,42,152.17391304347828
7,50,146.09929078014184
3,60,106.42201834862387
13,40,106.88073394495412
14,41,146.36363636363637
6,52,158.26086956521738
8,50,106.42201834862387
1,62,151.30434782608694
2,61,130.49645390070924
12,41,144.6808510638298
7,51,129.7872340425532
9,52,146.36363636363637
3,61,105.04587155963303
11,43,157.3913043478261
14,42,145.45454545454547
13,41,116.05504587155964
6,53,162.6086956521739
8,51,107.33944954128441
1,63,151.30434782608694
2,62,126.95035460992908
12,42,143.97163120567376
9,53,147.27272727272725
7,52,144.6808510638298
11,44,155.65217391304347
3,62,105.96330275229357
13,42,106.42201834862387
14,43,146.36363636363637
6,54,156.52173913043478
8,52,106.88073394495412
1,64,157.3913043478261
12,43,145.39007092198582
2,63,146.09929078014184
9,54,146.36363636363637
11,45,153.04347826086956
7,53,147.51773049645388
3,63,106.42201834862387
13,43,105.96330275229357
14,44,145.45454545454547
6,55,157.3913043478261
8,53,106.88073394495412
1,65,150.43478260869566
12,44,144.6808510638298
9,55,143.63636363636363
2,64,150.354609929078
11,46,152.17391304347828
7,54,146.09929078014184
3,64,105.50458715596329
13,44,105.50458715596329
14,45,146.36363636363637
6,56,154.78260869565216
8,54,105.50458715596329
12,45,146.80851063829786
1,66,157.3913043478261
2,65,147.51773049645388
7,55,131.91489361702128
9,56,150.0
11,47,151.30434782608694
3,65,104.58715596330275
13,45,106.88073394495412
14,46,148.1818181818182
6,57,154.78260869565216
8,55,105.50458715596329
2,66,129.07801418439718
1,67,155.65217391304347
12,46,148.22695035460993
9,57,147.27272727272725
11,48,151.30434782608694
7,56,144.6808510638298
3,66,105.04587155963303
13,46,106.88073394495412
14,47,146.36363636363637
6,58,159.1304347826087
8,56,105.04587155963303
2,67,129.07801418439718
12,47,144.6808510638298
1,68,154.78260869565216
9,58,146.36363636363637
11,49,147.82608695652172
7,57,145.39007092198582
3,67,106.42201834862387
13,47,106.88073394495412
14,48,150.0
6,59,157.3913043478261
8,57,108.71559633027523
12,48,143.97163120567376
1,69,151.30434782608694
2,68,147.51773049645388
9,59,148.1818181818182
11,50,155.65217391304347
3,68,105.04587155963303
7,58,151.77304964539007
13,48,108.25688073394495
14,49,149.0909090909091
6,60,159.1304347826087
