id,seq,delay
1,0,332.2314049586777
1,1,290.08264462809916
4,0,261.7021276595745
4,1,230.49645390070924
1,2,340.4958677685951
1,3,297.5206611570248
1,4,254.54545454545453
1,5,264.4628099173554
1,6,228.92561983471074
4,2,258.86524822695037
4,3,226.24113475177302
1,7,196.69421487603307
4,4,195.74468085106383
4,5,185.1063829787234
1,8,191.73553719008265
1,9,152.89256198347107
1,10,142.97520661157023
4,6,187.2340425531915
4,7,164.53900709219857
1,11,143.801652892562
3,0,241.70040485829958
3,1,221.0526315789474
3,2,199.59514170040487
4,8,168.79432624113474
3,3,185.02024291497975
3,4,167.2064777327935
3,5,143.7246963562753
3,6,122.67206477732793
1,12,144.62809917355372
3,7,106.88259109311741
4,9,171.63120567375887
4,10,134.75177304964538
1,13,140.49586776859505
1,14,142.97520661157023
4,11,168.79432624113474
1,15,140.49586776859505
3,8,144.93927125506073
4,12,159.5744680851064
3,9,142.51012145748987
1,16,142.97520661157023
4,13,166.66666666666669
4,14,131.20567375886526
3,10,141.29554655870444
1,17,140.49586776859505
3,11,144.5344129554656
1,18,145.45454545454547
4,15,172.3404255319149
4,16,139.7163120567376
1,19,140.49586776859505
3,12,142.91497975708504
3,13,123.88663967611335
3,14,122.67206477732793
4,17,168.08510638297872
3,15,121.86234817813767
4,18,158.15602836879432
3,16,111.74089068825911
4,19,134.04255319148936
6,0,243.801652892562
1,20,217.35537190082647
1,21,182.64462809917353
6,1,196.69421487603307
6,2,157.02479338842977
3,17,111.33603238866397
9,0,241.84397163120565
1,22,257.8512396694215
4,20,211.34751773049646
9,1,207.09219858156027
6,3,255.3719008264463
3,18,158.70445344129556
1,23,302.4793388429752
4,21,251.06382978723403
6,4,277.68595041322317
9,2,248.2269503546099
1,24,271.07438016528926
8,0,185.02024291497975
4,22,241.84397163120565
9,3,237.5886524822695
8,1,166.39676113360323
3,19,180.97165991902835
3,20,163.9676113360324
8,2,153.03643724696357
7,0,328.44827586206895
6,5,296.6942148760331
7,1,291.37931034482756
1,25,292.56198347107437
4,23,241.84397163120565
7,2,252.58620689655174
1,26,260.3305785123967
9,4,224.82269503546098
6,6,270.24793388429754
7,3,221.55172413793105
4,24,219.14893617021275
3,21,163.1578947368421
6,7,237.1900826446281
9,5,200.0
1,27,238.01652892561984
7,4,205.17241379310346
9,6,180.1418439716312
6,8,218.18181818181816
1,28,207.43801652892563
6,9,178.51239669421489
1,29,171.07438016528926
9,7,148.93617021276594
7,5,168.10344827586206
8,3,166.80161943319837
3,22,161.1336032388664
6,10,145.45454545454547
1,30,140.49586776859505
8,4,151.01214574898785
4,25,224.11347517730496
4,26,187.94326241134752
3,23,147.36842105263156
3,24,131.9838056680162
4,27,165.95744680851064
8,5,131.9838056680162
3,25,115.38461538461537
6,11,140.49586776859505
1,31,138.84297520661158
8,6,114.17004048582994
9,8,162.4113475177305
4,28,159.5744680851064
4,29,126.24113475177306
6,12,141.32231404958677
9,9,156.73758865248226
1,32,142.97520661157023
7,6,218.10344827586206
7,7,168.9655172413793
6,13,138.01652892561984
3,26,141.7004048582996
3,27,118.62348178137651
1,33,142.1487603305785
9,10,157.4468085106383
3,28,103.23886639676114
4,30,157.4468085106383
8,7,141.29554655870444
8,8,120.24291497975707
7,8,187.06896551724137
7,9,142.24137931034483
6,14,139.6694214876033
9,11,154.60992907801418
8,9,113.76518218623481
3,29,100.8097165991903
1,34,142.1487603305785
4,31,154.60992907801418
9,12,131.20567375886526
4,32,126.24113475177306
8,10,101.21457489878543
6,15,140.49586776859505
1,35,137.19008264462812
7,10,156.0344827586207
8,11,100.0
3,30,107.28744939271255
4,33,129.07801418439718
6,16,138.84297520661158
7,11,142.24137931034483
1,36,138.84297520661158
3,31,101.21457489878543
9,13,164.53900709219857
9,14,131.20567375886526
7,12,143.10344827586206
6,17,143.801652892562
8,12,112.95546558704453
1,37,142.1487603305785
9,15,125.53191489361701
4,34,178.01418439716312
4,35,141.13475177304963
6,18,141.32231404958677
7,13,143.9655172413793
1,38,139.6694214876033
3,32,120.64777327935224
3,33,101.21457489878543
9,16,126.24113475177306
8,13,119.02834008097165
4,36,132.6241134751773
8,14,104.45344129554657
3,34,104.8582995951417
7,14,189.6551724137931
8,15,116.5991902834008
7,15,153.44827586206898
9,17,180.1418439716312
3,35,113.36032388663968
4,37,178.01418439716312
9,18,153.19148936170214
11,0,242.14876033057854
6,19,232.2314049586777
4,38,149.645390070922
1,39,227.27272727272728
8,16,113.76518218623481
6,20,200.82644628099175
1,40,196.69421487603307
6,21,171.07438016528926
3,36,113.76518218623481
7,16,177.58620689655174
1,41,173.55371900826447
8,17,114.17004048582994
3,37,119.02834008097165
9,19,200.70921985815602
14,0,218.43971631205673
4,39,201.41843971631204
8,18,140.8906882591093
11,1,365.28925619834706
6,22,300.0
1,42,294.21487603305786
12,0,337.9310344827586
7,17,311.2068965517241
14,1,272.3404255319149
9,20,275.177304964539
12,1,317.2413793103448
13,0,174.49392712550608
4,40,268.79432624113474
3,38,167.61133603238866
7,18,295.6896551724138
8,19,161.1336032388664
9,21,250.354609929078
6,23,300.0
14,2,260.2836879432624
7,19,269.8275862068965
1,43,303.3057851239669
4,41,254.60992907801418
11,2,320.6611570247934
7,20,237.06896551724137
6,24,276.0330578512397
12,2,307.7586206896552
1,44,273.55371900826447
9,22,236.8794326241135
11,3,271.900826446281
6,25,245.45454545454547
14,3,257.4468085106383
4,42,244.68085106382978
7,21,224.13793103448273
1,45,258.6776859504132
12,3,276.7241379310345
11,4,248.7603305785124
7,22,181.0344827586207
12,4,222.41379310344826
13,1,185.82995951417004
9,23,224.82269503546098
6,26,227.27272727272728
4,43,215.60283687943263
1,46,225.6198347107438
11,5,218.18181818181816
7,23,150.0
14,4,224.11347517730496
12,5,185.3448275862069
9,24,199.29078014184398
3,39,186.23481781376518
9,25,164.53900709219857
1,47,195.04132231404958
6,27,200.82644628099175
8,20,178.13765182186233
3,40,169.63562753036436
11,6,189.25619834710744
14,5,184.39716312056737
4,44,195.74468085106383
4,45,160.99290780141843
3,41,153.03643724696357
13,2,180.16194331983806
8,21,163.56275303643724
