id,seq,delay
node-3-4002797271,0,425
node-2-1676903830,0,490
node-1-5347224,0,919
node-6-168618345,0,275
node-1-5347224,1,193
node-9-4005535972,0,274
node-7-3263659311,0,386
node-3-4002797271,1,328
node-2-1676903830,1,305
node-8-2473319547,0,489
node-6-168618345,1,169
node-11-2649724282,0,277
node-1-5347224,2,195
node-9-4005535972,1,159
node-14-3145555963,0,290
node-12-809233812,0,310
node-7-3263659311,1,303
node-8-2473319547,1,342
node-3-4002797271,2,349
node-2-1676903830,2,319
node-13-4119891909,0,482
node-6-168618345,2,167
node-11-2649724282,1,166
node-16-402292848,0,274
node-1-5347224,3,198
node-9-4005535972,2,159
node-14-3145555963,1,162
node-12-809233812,1,248
node-7-3263659311,2,240
node-19-2480175360,0,293
node-17-3830747636,0,323
node-8-2473319547,2,346
node-13-4119891909,1,337
node-2-1676903830,3,311
node-3-4002797271,3,367
node-18-2645818131,0,472
node-6-168618345,3,166
node-11-2649724282,2,166
node-1-5347224,4,167
node-9-4005535972,3,160
node-14-3145555963,2,159
node-19-2480175360,1,160
node-16-402292848,1,297
node-12-809233812,2,205
node-7-3263659311,3,213
node-17-3830747636,1,216
node-8-2473319547,3,232
node-13-4119891909,2,236
node-18-2645818131,1,232
node-3-4002797271,4,231
node-2-1676903830,4,205
node-6-168618345,4,166
node-11-2649724282,3,167
node-1-5347224,5,163
node-9-4005535972,4,159
node-14-3145555963,3,158
node-19-2480175360,2,164
node-12-809233812,3,204
node-17-3830747636,2,212
node-16-402292848,2,365
node-8-2473319547,4,232
node-7-3263659311,4,241
node-13-4119891909,3,234
node-18-2645818131,2,233
node-3-4002797271,5,230
node-2-1676903830,5,204
node-6-168618345,5,167
node-11-2649724282,4,166
node-1-5347224,6,163
node-9-4005535972,5,159
node-14-3145555963,4,158
node-19-2480175360,3,160
node-12-809233812,4,205
node-7-3263659311,5,209
node-17-3830747636,3,212
node-8-2473319547,5,231
node-13-4119891909,4,233
node-18-2645818131,3,230
node-16-402292848,3,460
node-3-4002797271,6,231
node-2-1676903830,6,293
node-6-168618345,6,167
node-11-2649724282,5,166
node-1-5347224,7,165
node-9-4005535972,6,159
node-14-3145555963,5,158
node-19-2480175360,4,161
node-16-402292848,4,291
node-12-809233812,5,204
node-7-3263659311,6,197
node-17-3830747636,4,199
node-8-2473319547,6,232
node-13-4119891909,5,233
node-18-2645818131,4,247
node-3-4002797271,7,232
node-2-1676903830,7,212
node-6-168618345,7,167
node-11-2649724282,6,167
node-1-5347224,8,163
node-9-4005535972,7,159
node-14-3145555963,6,159
node-19-2480175360,5,162
node-12-809233812,6,205
node-7-3263659311,7,207
node-17-3830747636,5,212
node-8-2473319547,7,231
node-13-4119891909,6,231
node-18-2645818131,5,232
node-16-402292848,5,439
node-3-4002797271,8,232
node-2-1676903830,8,207
node-6-168618345,8,167
node-11-2649724282,7,167
node-1-5347224,9,164
node-9-4005535972,8,158
node-14-3145555963,7,157
node-19-2480175360,6,160
node-16-402292848,6,327
node-12-809233812,7,205
node-7-3263659311,8,207
node-17-3830747636,6,209
node-8-2473319547,8,232
node-13-4119891909,7,231
node-18-2645818131,6,231
node-3-4002797271,9,230
node-2-1676903830,9,204
node-6-168618345,9,165
node-11-2649724282,8,169
node-1-5347224,10,162
node-9-4005535972,9,162
node-14-3145555963,8,159
node-19-2480175360,7,161
node-12-809233812,8,205
node-7-3263659311,9,212
node-17-3830747636,7,212
node-16-402292848,7,365
node-8-2473319547,9,231
node-13-4119891909,8,235
node-18-2645818131,7,230
