id,seq,delay
1,0,297
4,0,408
3,0,509
1,1,172
4,1,222
3,1,351
1,2,170
4,2,221
3,2,260
1,3,170
4,3,178
3,3,262
1,4,168
4,4,178
3,4,262
1,5,167
4,5,178
3,5,260
1,6,168
4,6,177
3,6,348
1,7,168
4,7,178
3,7,261
1,8,168
4,8,179
3,8,261
1,9,168
4,9,177
3,9,260
1,10,170
4,10,176
3,10,261
1,11,168
4,11,178
3,11,260
1,12,168
4,12,176
3,12,260
1,13,169
4,13,179
3,13,260
1,14,169
4,14,178
3,14,260
1,15,167
4,15,178
3,15,261
1,16,168
4,16,178
3,16,263
1,17,167
4,17,178
3,17,260
1,18,167
4,18,178
3,18,260
1,19,168
4,19,177
3,19,261
1,20,168
4,20,177
3,20,260
1,21,167
4,21,177
3,21,260
1,22,167
4,22,178
3,22,260
1,23,167
4,23,176
3,23,261
1,24,168
4,24,176
3,24,260
1,25,167
4,25,176
3,25,259
1,26,167
4,26,177
3,26,259
1,27,168
4,27,178
3,27,260
1,28,167
4,28,176
3,28,260
1,29,167
4,29,178
3,29,348
1,30,166
4,30,179
3,30,260
1,31,167
4,31,176
3,31,259
1,32,167
4,32,178
3,32,260
1,33,167
4,33,175
3,33,261
1,34,167
4,34,177
3,34,259
1,35,168
4,35,176
3,35,261
1,36,168
4,36,175
3,36,260
1,37,167
4,37,177
3,37,260
1,38,171
4,38,177
3,38,260
1,39,167
4,39,178
3,39,261
1,40,167
4,40,219
3,40,260
1,41,167
4,41,176
3,41,261
1,42,167
4,42,178
3,42,260
1,43,169
4,43,176
3,43,259
1,44,168
4,44,178
3,44,260
1,45,168
4,45,176
3,45,261
1,46,167
4,46,176
3,46,259
1,47,169
4,47,177
3,47,264
1,48,169
4,48,178
3,48,259
1,49,168
4,49,176
3,49,260
1,50,167
4,50,178
3,50,259
1,51,168
4,51,177
3,51,260
1,52,167
4,52,175
3,52,260
1,53,170
4,53,179
3,53,261
1,54,168
4,54,182
3,54,260
1,55,170
4,55,178
3,55,259
1,56,168
4,56,176
3,56,260
1,57,169
4,57,178
3,57,261
1,58,169
4,58,219
3,58,260
1,59,169
4,59,178
3,59,259
1,60,168
4,60,219
3,60,260
1,61,169
4,61,178
3,61,347
1,62,167
4,62,178
3,62,260
1,63,167
4,63,177
3,63,260
1,64,168
4,64,178
3,64,262
1,65,168
4,65,178
3,65,260
1,66,168
4,66,177
3,66,259
1,67,168
4,67,177
3,67,259
1,68,167
4,68,176
3,68,264
1,69,167
4,69,177
3,69,260
1,70,169
4,70,193
3,70,261
1,71,167
4,71,177
3,71,262
1,72,168
4,72,176
3,72,260
1,73,167
4,73,178
3,73,262
1,74,168
4,74,177
3,74,261
1,75,168
3,75,261
4,75,388
1,76,168
4,76,220
3,76,259
1,77,169
3,77,259
4,77,469
1,78,168
4,78,178
3,78,260
1,79,169
4,79,179
3,79,260
1,80,169
3,80,259
4,80,377
1,81,167
4,81,177
3,81,261
1,82,167
4,82,190
3,82,261
1,83,167
4,83,219
3,83,259
1,84,167
4,84,180
3,84,348
1,85,168
4,85,175
3,85,260
1,86,168
3,86,260
4,86,424
1,87,167
4,87,176
3,87,259
1,88,168
4,88,176
3,88,259
1,89,168
4,89,177
3,89,259
1,90,168
4,90,176
3,90,259
1,91,166
4,91,177
3,91,259
1,92,169
4,92,177
3,92,260
1,93,167
4,93,178
3,93,259
1,94,168
4,94,175
3,94,259
1,95,169
4,95,177
3,95,261
1,96,167
4,96,189
3,96,259
1,97,167
4,97,175
3,97,260
1,98,167
4,98,177
3,98,259
1,99,168
4,99,177
3,99,260
1,100,167
4,100,177
3,100,259
1,101,168
4,101,175
3,101,260
1,102,167
4,102,176
3,102,260
1,103,167
4,103,177
3,103,259
1,104,166
4,104,178
3,104,260
1,105,168
4,105,178
3,105,259
1,106,169
4,106,176
3,106,260
1,107,168
4,107,176
3,107,259
1,108,167
4,108,177
3,108,259
1,109,167
4,109,178
3,109,261
1,110,167
4,110,177
3,110,259
1,111,167
4,111,175
3,111,260
1,112,167
4,112,175
3,112,260
1,113,166
4,113,177
3,113,260
1,114,167
4,114,177
3,114,259
1,115,167
4,115,175
3,115,261
1,116,168
4,116,175
3,116,260
1,117,166
4,117,177
3,117,260
1,118,166
4,118,176
3,118,259
1,119,167
4,119,177
3,119,259
1,120,166
4,120,176
3,120,261
1,121,167
4,121,177
3,121,260
1,122,168
3,122,260
4,122,426
1,123,166
4,123,176
3,123,260
1,124,168
3,124,260
4,124,358
1,125,167
4,125,177
3,125,260
1,126,167
3,126,259
4,126,303
1,127,167
4,127,177
3,127,260
1,128,167
3,128,259
4,128,280
1,129,168
3,129,260
4,129,294
1,130,171
4,130,177
3,130,260
1,131,170
4,131,179
3,131,259
1,132,168
4,132,176
3,132,260
1,133,167
4,133,175
3,133,259
