id,seq,delay
node-1-4195152907,0,441
node-1-4195152907,1,342
node-4-3762330001,0,388
node-2-1892204683,0,426
node-1-4195152907,2,381
node-4-3762330001,1,405
node-4-3762330001,2,309
node-1-4195152907,3,331
node-2-1892204683,1,412
node-2-1892204683,2,316
node-4-3762330001,3,246
node-1-4195152907,4,275
node-2-1892204683,3,272
node-1-4195152907,5,212
node-4-3762330001,4,206
node-4-3762330001,5,206
node-1-4195152907,6,214
node-2-1892204683,4,339
node-1-4195152907,7,205
node-4-3762330001,6,206
node-2-1892204683,5,297
node-2-1892204683,6,237
node-4-3762330001,7,197
node-1-4195152907,8,211
node-2-1892204683,7,237
node-1-4195152907,9,207
node-4-3762330001,8,203
node-2-1892204683,8,235
node-1-4195152907,10,207
node-4-3762330001,9,199
node-2-1892204683,9,236
node-1-4195152907,11,203
node-4-3762330001,10,200
node-2-1892204683,10,235
node-1-4195152907,12,211
node-4-3762330001,11,206
node-2-1892204683,11,235
node-4-3762330001,12,198
node-1-4195152907,13,211
node-2-1892204683,12,217
node-4-3762330001,13,200
node-1-4195152907,14,213
node-2-1892204683,13,247
node-1-4195152907,15,207
node-4-3762330001,14,206
node-2-1892204683,14,236
node-1-4195152907,16,198
node-4-3762330001,15,202
node-2-1892204683,15,235
node-4-3762330001,16,195
node-1-4195152907,17,211
node-2-1892204683,16,236
node-4-3762330001,17,201
node-1-4195152907,18,213
node-2-1892204683,17,235
node-1-4195152907,19,211
node-4-3762330001,18,202
node-2-1892204683,18,236
node-4-3762330001,19,200
node-1-4195152907,20,209
node-2-1892204683,19,236
node-4-3762330001,20,199
node-1-4195152907,21,208
node-2-1892204683,20,236
node-4-3762330001,21,197
node-1-4195152907,22,216
node-2-1892204683,21,236
node-4-3762330001,22,198
node-1-4195152907,23,211
node-2-1892204683,22,235
node-4-3762330001,23,204
node-1-4195152907,24,212
node-2-1892204683,23,235
node-4-3762330001,24,205
node-1-4195152907,25,213
node-2-1892204683,24,235
node-4-3762330001,25,204
node-1-4195152907,26,211
node-2-1892204683,25,234
node-4-3762330001,26,204
node-1-4195152907,27,212
node-2-1892204683,26,234
node-1-4195152907,28,201
node-4-3762330001,27,204
node-2-1892204683,27,237
node-1-4195152907,29,202
node-4-3762330001,28,206
node-2-1892204683,28,235
node-1-4195152907,30,202
node-4-3762330001,29,200
node-2-1892204683,29,234
node-4-3762330001,30,198
node-1-4195152907,31,208
node-2-1892204683,30,237
node-4-3762330001,31,205
node-1-4195152907,32,212
node-2-1892204683,31,234
node-1-4195152907,33,203
node-4-3762330001,32,203
node-2-1892204683,32,235
node-4-3762330001,33,199
node-1-4195152907,34,209
node-2-1892204683,33,235
node-4-3762330001,34,193
node-1-4195152907,35,202
node-2-1892204683,34,234
node-4-3762330001,35,194
node-1-4195152907,36,207
node-2-1892204683,35,234
node-1-4195152907,37,199
node-4-3762330001,36,196
node-2-1892204683,36,234
node-1-4195152907,38,195
node-4-3762330001,37,194
node-2-1892204683,37,234
node-1-4195152907,39,195
node-4-3762330001,38,194
node-2-1892204683,38,235
node-1-4195152907,40,194
node-4-3762330001,39,195
node-2-1892204683,39,234
node-1-4195152907,41,195
node-4-3762330001,40,195
node-2-1892204683,40,235
node-4-3762330001,41,194
node-1-4195152907,42,199
node-2-1892204683,41,236
node-4-3762330001,42,197
node-1-4195152907,43,201
node-2-1892204683,42,235
node-4-3762330001,43,197
node-1-4195152907,44,204
node-2-1892204683,43,234
node-4-3762330001,44,201
node-1-4195152907,45,214
node-2-1892204683,44,236
node-4-3762330001,45,194
node-1-4195152907,46,206
node-2-1892204683,45,234
node-4-3762330001,46,208
node-1-4195152907,47,212
node-2-1892204683,46,235
node-4-3762330001,47,198
node-1-4195152907,48,213
node-2-1892204683,47,235
node-4-3762330001,48,212
node-1-4195152907,49,224
node-2-1892204683,48,238
node-4-3762330001,49,200
node-1-4195152907,50,205
node-2-1892204683,49,236
node-4-3762330001,50,195
node-1-4195152907,51,206
node-2-1892204683,50,236
node-4-3762330001,51,199
node-1-4195152907,52,214
node-2-1892204683,51,234
node-4-3762330001,52,195
node-1-4195152907,53,201
node-2-1892204683,52,235
node-4-3762330001,53,197
node-1-4195152907,54,209
node-2-1892204683,53,235
node-1-4195152907,55,204
node-4-3762330001,54,203
node-2-1892204683,54,235
node-4-3762330001,55,200
node-1-4195152907,56,209
node-2-1892204683,55,236
node-4-3762330001,56,194
node-1-4195152907,57,202
node-2-1892204683,56,235
node-1-4195152907,58,199
node-4-3762330001,57,195
node-2-1892204683,57,235
node-1-4195152907,59,202
node-4-3762330001,58,200
node-2-1892204683,58,235
node-4-3762330001,59,204
node-1-4195152907,60,211
node-2-1892204683,59,237
node-1-4195152907,61,209
node-4-3762330001,60,207
node-2-1892204683,60,237
node-4-3762330001,61,204
node-1-4195152907,62,210
node-2-1892204683,61,239
node-4-3762330001,62,207
node-1-4195152907,63,212
node-2-1892204683,62,240
node-1-4195152907,64,206
node-4-3762330001,63,205
node-2-1892204683,63,237
node-1-4195152907,65,198
node-4-3762330001,64,202
node-2-1892204683,64,236
node-4-3762330001,65,199
node-1-4195152907,66,207
node-2-1892204683,65,234
node-4-3762330001,66,199
node-1-4195152907,67,207
node-2-1892204683,66,235
node-4-3762330001,67,198
node-1-4195152907,68,210
node-2-1892204683,67,235
node-1-4195152907,69,197
node-4-3762330001,68,192
node-2-1892204683,68,236
node-1-4195152907,70,195
node-4-3762330001,69,193
node-2-1892204683,69,234
node-1-4195152907,71,195
node-4-3762330001,70,194
node-2-1892204683,70,234
node-1-4195152907,72,199
node-4-3762330001,71,194
node-2-1892204683,71,234
node-1-4195152907,73,194
node-4-3762330001,72,193
node-2-1892204683,72,234
node-1-4195152907,74,194
node-4-3762330001,73,193
node-2-1892204683,73,234
node-1-4195152907,75,195
node-4-3762330001,74,192
node-2-1892204683,74,234
node-1-4195152907,76,195
node-4-3762330001,75,193
node-2-1892204683,75,234
node-1-4195152907,77,196
node-4-3762330001,76,194
node-2-1892204683,76,234
node-1-4195152907,78,195
node-4-3762330001,77,193
node-2-1892204683,77,234
node-1-4195152907,79,195
node-4-3762330001,78,193
node-2-1892204683,78,234
node-1-4195152907,80,194
node-4-3762330001,79,194
node-2-1892204683,79,234
node-1-4195152907,81,196
node-4-3762330001,80,193
node-2-1892204683,80,234
node-1-4195152907,82,195
node-4-3762330001,81,193
node-2-1892204683,81,234
node-1-4195152907,83,194
node-4-3762330001,82,194
node-2-1892204683,82,235
node-1-4195152907,84,197
node-4-3762330001,83,193
node-2-1892204683,83,234
node-1-4195152907,85,194
node-4-3762330001,84,195
node-2-1892204683,84,235
node-1-4195152907,86,194
node-4-3762330001,85,194
node-2-1892204683,85,234
node-1-4195152907,87,194
node-4-3762330001,86,193
node-2-1892204683,86,236
node-1-4195152907,88,195
node-4-3762330001,87,192
node-2-1892204683,87,234
node-1-4195152907,89,194
node-4-3762330001,88,192
node-2-1892204683,88,235
node-1-4195152907,90,194
node-4-3762330001,89,193
node-2-1892204683,89,234
node-1-4195152907,91,194
node-4-3762330001,90,193
node-2-1892204683,90,235
node-1-4195152907,92,194
node-4-3762330001,91,207
node-2-1892204683,91,235
node-1-4195152907,93,194
node-4-3762330001,92,194
node-2-1892204683,92,235
node-1-4195152907,94,194
node-4-3762330001,93,193
node-2-1892204683,93,235
node-1-4195152907,95,202
node-4-3762330001,94,194
node-2-1892204683,94,227
node-4-3762330001,95,193
node-1-4195152907,96,212
node-2-1892204683,95,234
node-1-4195152907,97,196
node-4-3762330001,96,193
node-2-1892204683,96,235
node-1-4195152907,98,194
node-4-3762330001,97,194
node-2-1892204683,97,234
node-1-4195152907,99,194
node-4-3762330001,98,194
node-2-1892204683,98,235
node-1-4195152907,100,208
node-4-3762330001,99,202
node-2-1892204683,99,234
node-1-4195152907,101,207
node-4-3762330001,100,200
node-2-1892204683,100,235
node-1-4195152907,102,211
node-4-3762330001,101,203
node-2-1892204683,101,235
node-1-4195152907,103,209
node-4-3762330001,102,203
node-2-1892204683,102,235
node-1-4195152907,104,211
node-4-3762330001,103,202
node-2-1892204683,103,214
node-1-4195152907,105,213
node-4-3762330001,104,205
node-2-1892204683,104,215
node-4-3762330001,105,196
node-1-4195152907,106,214
node-2-1892204683,105,234
node-4-3762330001,106,197
node-1-4195152907,107,215
node-2-1892204683,106,236
node-1-4195152907,108,214
node-2-1892204683,107,235
node-4-3762330001,107,270
node-1-4195152907,109,211
node-4-3762330001,108,203
node-1-4195152907,110,201
node-4-3762330001,109,196
node-2-1892204683,108,294
node-2-1892204683,109,234
node-1-4195152907,111,206
node-4-3762330001,110,201
node-2-1892204683,110,236
node-1-4195152907,112,208
node-4-3762330001,111,203
node-2-1892204683,111,235
node-1-4195152907,113,207
node-4-3762330001,112,203
node-2-1892204683,112,235
node-4-3762330001,113,198
node-1-4195152907,114,227
node-2-1892204683,113,235
node-1-4195152907,115,204
node-4-3762330001,114,207
node-2-1892204683,114,236
node-1-4195152907,116,212
node-4-3762330001,115,203
node-2-1892204683,115,235
node-1-4195152907,117,209
node-4-3762330001,116,217
node-2-1892204683,116,234
node-4-3762330001,117,196
node-1-4195152907,118,210
node-2-1892204683,117,235
node-1-4195152907,119,207
node-4-3762330001,118,195
node-2-1892204683,118,235
node-1-4195152907,120,203
node-4-3762330001,119,204
node-2-1892204683,119,234
node-1-4195152907,121,206
node-4-3762330001,120,203
node-2-1892204683,120,235
node-1-4195152907,122,207
node-4-3762330001,121,203
node-2-1892204683,121,234
node-1-4195152907,123,216
node-4-3762330001,122,203
node-2-1892204683,122,216
node-1-4195152907,124,209
node-4-3762330001,123,206
node-2-1892204683,123,236
node-4-3762330001,124,197
node-1-4195152907,125,213
node-2-1892204683,124,236
node-1-4195152907,126,207
node-4-3762330001,125,197
node-2-1892204683,125,234
node-1-4195152907,127,210
node-4-3762330001,126,203
node-2-1892204683,126,235
node-1-4195152907,128,209
node-4-3762330001,127,203
node-2-1892204683,127,214
node-1-4195152907,129,202
node-4-3762330001,128,208
node-2-1892204683,128,235
node-4-3762330001,129,191
node-1-4195152907,130,210
node-2-1892204683,129,234
node-1-4195152907,131,203
node-4-3762330001,130,196
node-2-1892204683,130,215
node-4-3762330001,131,196
node-1-4195152907,132,214
node-2-1892204683,131,234
node-1-4195152907,133,204
node-4-3762330001,132,197
node-2-1892204683,132,234
node-1-4195152907,134,210
node-4-3762330001,133,204
node-2-1892204683,133,214
node-1-4195152907,135,211
node-4-3762330001,134,203
node-2-1892204683,134,214
node-1-4195152907,136,210
node-4-3762330001,135,193
node-2-1892204683,135,234
node-1-4195152907,137,201
node-4-3762330001,136,199
node-2-1892204683,136,214
node-1-4195152907,138,209
node-4-3762330001,137,203
node-2-1892204683,137,235
node-1-4195152907,139,211
node-4-3762330001,138,201
node-2-1892204683,138,237
node-1-4195152907,140,205
node-4-3762330001,139,199
node-2-1892204683,139,236
node-1-4195152907,141,205
node-4-3762330001,140,196
node-2-1892204683,140,234
node-4-3762330001,141,196
node-1-4195152907,142,215
node-2-1892204683,141,235
node-1-4195152907,143,216
node-4-3762330001,142,195
node-2-1892204683,142,234
node-1-4195152907,144,205
node-4-3762330001,143,206
node-2-1892204683,143,234
node-1-4195152907,145,205
node-4-3762330001,144,205
node-2-1892204683,144,234
node-1-4195152907,146,204
node-4-3762330001,145,208
node-2-1892204683,145,234
node-1-4195152907,147,207
node-4-3762330001,146,194
node-2-1892204683,146,235
node-1-4195152907,148,211
node-4-3762330001,147,198
node-2-1892204683,147,235
node-1-4195152907,149,211
node-4-3762330001,148,199
node-2-1892204683,148,234
node-1-4195152907,150,210
node-4-3762330001,149,196
node-2-1892204683,149,235
node-1-4195152907,151,205
node-4-3762330001,150,194
node-2-1892204683,150,236
node-1-4195152907,152,212
node-4-3762330001,151,197
node-1-4195152907,153,205
node-4-3762330001,152,202
node-2-1892204683,151,295
node-2-1892204683,152,234
node-1-4195152907,154,206
node-4-3762330001,153,202
node-2-1892204683,153,234
node-1-4195152907,155,211
node-4-3762330001,154,203
node-2-1892204683,154,235
node-1-4195152907,156,212
node-4-3762330001,155,198
node-2-1892204683,155,234
node-1-4195152907,157,213
node-4-3762330001,156,196
node-2-1892204683,156,235
node-1-4195152907,158,214
node-4-3762330001,157,207
node-2-1892204683,157,235
node-1-4195152907,159,207
node-4-3762330001,158,199
node-2-1892204683,158,235
node-1-4195152907,160,207
node-4-3762330001,159,213
node-2-1892204683,159,234
node-1-4195152907,161,208
node-4-3762330001,160,200
node-2-1892204683,160,236
node-1-4195152907,162,211
node-4-3762330001,161,199
node-2-1892204683,161,234
node-1-4195152907,163,200
node-4-3762330001,162,201
node-2-1892204683,162,235
node-1-4195152907,164,211
node-4-3762330001,163,202
node-2-1892204683,163,236
node-1-4195152907,165,202
node-4-3762330001,164,196
node-2-1892204683,164,215
node-1-4195152907,166,212
node-4-3762330001,165,197
node-2-1892204683,165,214
node-1-4195152907,167,211
node-4-3762330001,166,195
node-2-1892204683,166,235
node-4-3762330001,167,196
node-1-4195152907,168,217
node-2-1892204683,167,214
node-4-3762330001,168,198
node-1-4195152907,169,207
node-2-1892204683,168,214
node-1-4195152907,170,202
node-4-3762330001,169,197
node-2-1892204683,169,237
node-1-4195152907,171,211
node-4-3762330001,170,204
node-2-1892204683,170,235
node-1-4195152907,172,202
node-4-3762330001,171,202
node-2-1892204683,171,234
node-1-4195152907,173,204
node-4-3762330001,172,205
node-2-1892204683,172,237
node-4-3762330001,173,197
node-1-4195152907,174,209
node-2-1892204683,173,234
node-1-4195152907,175,204
node-4-3762330001,174,200
node-2-1892204683,174,235
node-1-4195152907,176,209
node-4-3762330001,175,205
node-2-1892204683,175,234
