id,seq,delay
4,0,149.08256880733944
2,0,156.2753036437247
1,0,319.21568627450984
4,1,91.28440366972477
1,1,123.13725490196079
2,1,95.95141700404858
1,2,78.82352941176471
4,2,88.9908256880734
6,0,122.3529411764706
9,0,151.37614678899084
8,0,190.79999999999998
7,0,196.3562753036437
2,2,182.59109311740892
1,3,76.86274509803923
6,1,77.64705882352942
4,3,88.9908256880734
9,1,89.90825688073394
7,1,94.33198380566802
8,1,90.0
2,3,95.1417004048583
11,0,120.7843137254902
9,2,88.9908256880734
4,4,89.44954128440367
1,4,122.3529411764706
6,2,122.74509803921569
14,0,157.3394495412844
8,2,133.6
7,2,174.8987854251012
12,0,202.42914979757086
13,0,200.0
2,4,190.2834008097166
11,1,77.25490196078432
6,3,78.82352941176471
1,5,81.56862745098039
14,1,89.90825688073394
9,3,89.90825688073394
4,5,91.28440366972477
13,1,89.60000000000001
7,3,93.92712550607287
12,1,96.35627530364373
8,3,94.39999999999999
2,5,99.59514170040485
1,6,77.25490196078432
11,2,80.0
6,4,80.0
14,2,90.36697247706422
9,4,90.82568807339449
4,6,91.74311926605505
13,2,89.2
7,4,94.33198380566802
8,4,89.60000000000001
12,2,95.54655870445345
2,6,97.57085020242914
1,7,76.86274509803923
11,3,80.0
6,5,80.3921568627451
14,3,88.9908256880734
9,5,89.90825688073394
4,7,90.82568807339449
13,3,89.2
7,5,93.92712550607287
8,5,89.60000000000001
12,3,95.54655870445345
2,7,95.95141700404858
11,4,76.86274509803923
1,8,78.03921568627452
6,6,78.43137254901961
14,4,89.90825688073394
4,8,89.90825688073394
9,6,89.90825688073394
13,4,88.8
8,6,89.2
7,6,94.73684210526315
12,4,95.95141700404858
2,8,96.35627530364373
11,5,76.86274509803923
1,9,78.03921568627452
6,7,79.2156862745098
14,5,89.44954128440367
4,9,90.82568807339449
9,7,90.82568807339449
7,7,85.02024291497976
12,5,86.23481781376519
13,5,89.2
8,7,89.2
2,9,95.1417004048583
11,6,77.25490196078432
1,10,78.03921568627452
6,8,79.6078431372549
14,6,89.44954128440367
4,10,90.82568807339449
9,8,90.82568807339449
13,6,89.2
8,8,89.2
7,8,94.73684210526315
12,6,95.95141700404858
2,10,98.38056680161942
11,7,77.25490196078432
1,11,78.82352941176471
6,9,78.43137254901961
14,7,89.44954128440367
4,11,89.90825688073394
9,9,90.36697247706422
13,7,88.8
8,9,89.2
7,9,94.33198380566802
12,7,95.95141700404858
2,11,96.35627530364373
11,8,77.25490196078432
1,12,78.03921568627452
6,10,79.2156862745098
14,8,88.9908256880734
4,12,89.90825688073394
9,10,89.90825688073394
7,10,90.2834008097166
13,8,89.60000000000001
8,10,89.2
12,8,95.95141700404858
2,12,97.16599190283401
1,13,76.86274509803923
11,9,78.03921568627452
6,11,79.6078431372549
14,9,89.44954128440367
4,13,89.90825688073394
9,11,90.36697247706422
13,9,89.2
8,11,89.2
12,9,95.54655870445345
7,11,95.1417004048583
2,13,96.76113360323887
11,10,76.86274509803923
6,12,77.64705882352942
1,14,79.6078431372549
14,10,88.9908256880734
4,14,88.9908256880734
9,12,89.90825688073394
13,10,89.2
7,12,94.33198380566802
8,12,90.8
12,10,96.35627530364373
2,14,98.38056680161942
11,11,76.47058823529412
1,15,77.64705882352942
6,13,78.03921568627452
14,11,89.90825688073394
4,15,89.90825688073394
9,13,89.90825688073394
13,11,89.2
8,13,88.8
12,11,95.54655870445345
7,13,94.73684210526315
2,15,95.54655870445345
1,16,76.86274509803923
11,12,78.03921568627452
6,14,78.03921568627452
14,12,90.36697247706422
9,14,89.44954128440367
4,16,90.36697247706422
13,12,88.8
8,14,89.2
12,12,95.54655870445345
7,14,94.73684210526315
2,16,95.1417004048583
11,13,78.82352941176471
1,17,79.2156862745098
6,15,80.0
14,13,88.9908256880734
9,15,89.44954128440367
4,17,90.36697247706422
13,13,89.2
